_runtime,_step,_timestamp,run_id,train/clip_ratio/high_max,train/clip_ratio/high_mean,train/clip_ratio/low_mean,train/clip_ratio/low_min,train/clip_ratio/region_mean,train/completions/clipped_ratio,train/completions/max_length,train/completions/max_terminated_length,train/completions/mean_length,train/completions/mean_terminated_length,train/completions/min_length,train/completions/min_terminated_length,train/diagnostics/group_sampling/reward_fn/all_fail_fraction,train/diagnostics/group_sampling/reward_fn/all_pass_fraction,train/diagnostics/group_sampling/reward_fn/degenerate_fraction,train/diagnostics/group_sampling/reward_fn/mean_detected_per_group,train/diagnostics/group_sampling/reward_fn/pass_at_1,train/diagnostics/group_sampling/reward_fn/rescuable_all_fail_fraction,train/diagnostics/group_sampling/reward_fn/scalar_range_mean,train/diagnostics/group_sampling/reward_fn/scalar_std_mean,train/diagnostics/group_sampling/reward_fn/solved_fraction_pass_at_k,train/diagnostics/netlist_diversity/cumulative_unique_seen,train/diagnostics/netlist_diversity/effective_batch_unique_count,train/diagnostics/netlist_diversity/effective_batch_unique_fraction,train/diagnostics/netlist_diversity/unique_in_generation_batch,train/entropy,train/epoch,train/frac_reward_zero_std,train/gdpo/advantage_mean,train/gdpo/advantage_std,train/gdpo/missing_row_fraction,train/gdpo/objective_active_fraction/activation,train/gdpo/objective_active_fraction/detection,train/gdpo/objective_active_fraction/fidelity,train/gdpo/objective_active_fraction/format,train/generation/tokens_per_sec,train/generation/total_time_sec,train/global_step,train/grad_norm,train/kl,train/learning_rate,train/loss,train/loss/accumulation_scale,train/num_tokens,train/reward,train/reward_std,train/rewards/reward_fn/component_mean/activation,train/rewards/reward_fn/component_mean/detected_faults_acc,train/rewards/reward_fn/component_mean/detection,train/rewards/reward_fn/component_mean/expected_output_acc,train/rewards/reward_fn/component_mean/fault_detected_by_pred_input_vector_acc,train/rewards/reward_fn/component_mean/fault_mention,train/rewards/reward_fn/component_mean/fault_site_activated_acc,train/rewards/reward_fn/component_mean/fidelity,train/rewards/reward_fn/component_mean/format,train/rewards/reward_fn/component_mean/format_compliance,train/rewards/reward_fn/component_mean/input_vector_acc,train/rewards/reward_fn/component_mean/pi_completeness,train/rewards/reward_fn/component_mean/pred_vs_fault_sim_acc,train/rewards/reward_fn/component_mean/sim_table_present,train/rewards/reward_fn/component_mean/simulation_valid,train/rewards/reward_fn/component_mean/simulator_error,train/rewards/reward_fn/component_mean/tool_response_fidelity,train/rewards/reward_fn/mean,train/rewards/reward_fn/raw_mean,train/rewards/reward_fn/std,train/sampling/importance_sampling_ratio/max,train/sampling/importance_sampling_ratio/mean,train/sampling/importance_sampling_ratio/min,train/sampling/sampling_logp_difference/max,train/sampling/sampling_logp_difference/mean,train/step_time,train/tools/call_count,train/tools/call_frequency,train/tools/failure_count,train/tools/failure_frequency,train/tools/failure_rate
65421.521031907,15766,1789045372.7280045,5gmb8rfn,0,0,0,0,0,0.02777777852800985,10072.416666666666,5777.083333333333,2872.055648803711,2624.240951538086,1184.4166666666667,1184.4166666666667,0.0416666679084301,0.0833333358168602,0.027777778605620067,10.333333551883698,0.6458333469927311,0.3333333333333333,1.2846465756495793,0.4717552736401558,0.9583333358168602,355,69,0.9583333333333334,3,0.0386541066642773,0.015474794841735053,0.027777778605620067,-3.104408443273717e-10,0.9999221861362457,0,0.8611111181477705,0.8750000049670538,0.9444444477558136,0.9444444477558136,1089.7716666666665,139.52400000000003,11,0.04736328125,0.0009598207632279809,5e-06,0.1543,0.04166666666666643,71860264.0,-1.4171391884050995e-09,0.9661504551768303,0.7118055572112402,0.8923611169060072,0.6458333333333334,0.06857638930281003,0.6458333333333334,0.8923611169060072,0.7118055572112402,0.4301380372295777,0.5967270657420158,0.8308738122383753,0.8767361144224802,0.9422591129938761,0.9505208333333334,0.97309027860562,0.953125,0.006076389069979389,0.9476028084754944,-3.1044080731993756e-10,0.9396486741801103,0.9999221836527189,2.9138650596141815,0.9995947852730751,8.639990914556528e-11,23.677083333333332,0.013054028987729302,5354.255370948464,15.625,0.9782986293236414,0.08333333333333333,0.0034212470054626465,0.004629629629629629
70499.102483574,17041,1789050450.3093956,5gmb8rfn,0,0,0,0,0,0.02256944488423566,8885.875,5628.125,2568.815170288086,2373.2699228922525,1073.25,1073.25,0.027777778605620067,0.1250000037252903,0,9.055555860201517,0.5659722412625948,1,1.251028560101986,0.4582124073058367,0.9722222238779068,375,71,0.9861111111111112,3,0.04017058017780073,0.016881594372801876,0,8.795825503134699e-10,0.9999217589696249,0,0.8750000062088171,0.8472222300867239,0.9583333358168602,0.9722222238779068,1125.0304166666667,132.81833333333336,12,0.058837890625,0.0014017120652169979,4.999781286194085e-06,0.0998,0.04166666666666643,77995539.0,-7.24361982433012e-10,0.9604739720622698,0.6545138893028101,0.9131944427887598,0.5659722207734982,0.06597222317941487,0.5659722207734982,0.9131944427887598,0.6545138893028101,0.38142337712148827,0.5239205385247866,0.8414351617296537,0.9001736119389534,0.9585399975379308,0.9592013880610466,0.9800347263614336,0.9704861119389534,0.0017361111628512542,0.9563014830152193,8.795824392911674e-10,0.8320814122756323,0.9999217788378397,2.8186801274617515,0.9994636848568916,8.22607820914291e-11,23.947916666666668,0.015232887002639472,5058.088961724192,15.791666666666666,0.9982639054457346,0,0.012702535217007002,0
74665.741920693,18316,1789054616.948828,5gmb8rfn,0,0,0,0,0,0.01475694488423566,7196.416666666667,4725.75,2419.297805786133,2300.3771209716797,872.4583333333334,872.4583333333334,0.0416666679084301,0.1666666716337204,0.013888889302810034,8.847222487131754,0.5529514054457346,0.6666666666666666,1.172338031232357,0.4690928639223178,0.9583333358168602,392,71,0.9861111111111112,3,0.04297417710282995,0.0182883939038687,0.013888889302810034,-7.4442733459060646e-09,0.9999175568421682,0,0.7916666766007742,0.7916666766007742,0.9583333358168602,0.9583333358168602,1291.529583333333,102.89424999999999,13,0.055419921875,0.0016311352518035467,4.999125183044924e-06,0.0737,0.04166666666666643,84082762.0,-7.431338253094388e-09,0.9354345997174581,0.6857638930281004,0.9123263905445734,0.5529513855775198,0.06857638906997938,0.5529513855775198,0.9123263905445734,0.6857638930281004,0.3511719796806574,0.5118196289986372,0.8479455858469009,0.90277777860562,0.9656335587302843,0.9704318592945734,0.9861111169060072,0.9756944427887598,0.006944444651405017,0.9685149490833282,-7.44427286480942e-09,0.8202177373071512,0.9999175568421682,2.80183153351148,0.999455526471138,1.0278538307692457e-10,23.930990139643352,0.01568005431909114,4147.4733779504895,15.791666666666666,0.9887152860562006,0,0.001700680237263441,0
79143.101420333,19591,1789059094.308351,5gmb8rfn,0,0,0,0,0,0.013888889147589603,7905.541666666667,4814.041666666667,2501.742228190104,2380.426717122396,1106,1106,0.013888889302810034,0.2500000074505806,0.013888889302810034,10.902778148651123,0.6814236342906952,0,1.09285556524992,0.4068980185935895,0.9861111119389534,410,72,1,3,0.04067098472539025,0.01969519343493552,0.013888889302810034,-2.651682947292973e-10,0.9999147976438204,0,0.7083333445092043,0.7361111231148243,0.9722222238779068,0.9166666716337204,1216.0191666666667,114.02099999999997,14,0.055908203125,0.0017949698425733611,4.998031805351569e-06,0.1038,0.04166666666666643,90213521.0,-1.0197488686802814e-11,0.9104813660184542,0.7369791691501936,0.9305555522441864,0.6814236119389534,0.05555555604708692,0.6814236119389534,0.9305555522441864,0.7369791691501936,0.455220235666881,0.6272931207592288,0.8423032239079475,0.9079861069718996,0.9675762131810188,0.9722222238779068,0.9861111169060072,0.9791666716337204,0.004340277907128136,0.9700097193320593,-2.651682669737217e-10,0.9880771121631066,0.9999147976438204,2.8316851754983268,0.9994336565335592,2.0399171273533318e-10,23.84635368982951,0.015336576868624737,4455.639543080702,16,0.9939236268401146,0.16666666666666666,0.005936791344235341,0.00980392156862745
83965.464557854,20866,1789063916.671511,5gmb8rfn,0,0,0,0,0,0.019965278295179207,8964.791666666666,5192.916666666667,2566.2136027018228,2395.914037068685,1029,1029,0.055555557211240135,0.13888889302810034,0.027777778605620067,9.638889153798422,0.6024305721124014,0.5,1.1881982535123825,0.4516054814060529,0.9444444477558136,425,70,0.9722222222222222,3,0.04092300090997014,0.021101992966002344,0.027777778605620067,-3.557134975462617e-09,0.9999182398120562,0,0.8055555646618208,0.8055555646618208,0.930555559694767,0.9166666716337204,1162.565416666667,124.29762500000002,15,0.055908203125,0.001979957892975411,4.9965013444234565e-06,0.1453,0.04166666666666643,96453943.0,-2.2465160380106633e-09,0.9390149166186651,0.6927083308498064,0.8888888880610466,0.6024305534859499,0.05208333387660483,0.6024305534859499,0.8888888880610466,0.6927083308498064,0.40448899070421857,0.556310144563516,0.8373842338720957,0.90190972139438,0.9635597541928291,0.9721950938304266,0.980902781089147,0.97309027860562,0.0052083334885537624,0.9677460019787153,-3.5571348274328804e-09,0.8843209519982338,0.9999182298779488,2.8907873233159385,0.9995270147919655,1.5835592947745442e-10,23.461590051651,0.014240714585563788,4800.105646252632,15.916666666666666,1.0069444601734479,0.08333333333333333,0.0017183957000573475,0.00505514705882353
90093.401942873,22722,1789070044.6088939,5gmb8rfn,0,0,0,0,0,0.01909722271375358,7637.375,4629.041666666667,2302.04869333903,2140.2594426472983,962,962,0.0416666679084301,0.15277778233091036,0.013888889302810034,9.916666984558105,0.6197916865348816,0.6666666666666666,1.191883608698845,0.46552448098858196,0.9583333358168602,453,71,0.9861111111111112,3,0.04155960478480362,0.022508792497069167,0.013888889302810034,2.1924886535925245e-09,0.9999192928274473,0,0.8194444539646307,0.8055555659035841,0.9444444477558136,0.9166666716337204,1218.446666666667,108.74712500000003,16,0.05615234375,0.0022898940370244722,4.994534068046936e-06,0.0876,0.04166666666666643,102090047.0,4.745556632842115e-10,0.9413411145408949,0.7378472288449606,0.9192708283662796,0.6197916679084301,0.11545138844909768,0.6197916679084301,0.9192708283662796,0.7378472288449606,0.4119162044177453,0.5733888447284698,0.8447627102335294,0.9314236144224802,0.973405751089255,0.9787326405445734,0.9843750024835268,0.9817708358168602,0.0008680555814256271,0.9776425187786421,2.1924885055627876e-09,0.9153061670561632,0.9999192953109741,2.8478938192129135,0.9994909167289734,2.2491685321536084e-10,23.511017322540283,0.01644777071972688,4267.793053040281,15.916666666666666,0.9991319651405016,0,0.0008503401186317205,0
94918.336214776,23997,1789074869.543169,5gmb8rfn,0,0,0,0,0,0.019965278295179207,8540.833333333334,5348,2599.5061416625977,2426.5082626342773,1015.2916666666666,1015.2916666666666,0.0833333358168602,0.18055556093653044,0,9.777778049310049,0.6111111280818781,1,1.0977370459586382,0.417506505890439,0.9166666703919569,466,71,0.9861111111111112,3,0.03929727401797815,0.02391559202813599,0,-4.216821734385571e-09,0.9998984709382057,0,0.7638888967533907,0.7361111206312975,0.9027777823309103,0.902777781089147,1162.2712499999998,122.48191666666668,17,0.050537109375,0.0022597183521308275,4.992130320438411e-06,0.1205,0.04166666666666643,108348134.0,-2.84570787073557e-09,0.9341617822647095,0.7456597151855627,0.92534722139438,0.6111111075927814,0.059027778605620064,0.6111111075927814,0.92534722139438,0.7456597151855627,0.40223553714652854,0.563748819132646,0.8398437425494194,0.9175347263614336,0.9699633792042732,0.9739149337013563,0.9800347288449606,0.9782986144224802,0.0017361111628512542,0.9714825799067816,-4.2168216603707025e-09,0.9061606042087078,0.9998984783887863,2.8805143237113953,0.9994940633575121,2.7459368510199717e-10,22.458333333333332,0.013718583388254046,4804.973512481898,15.833333333333334,1.0017361268401146,0,0.011964956376080712,0
99818.318514458,25272,1789079769.5254664,5gmb8rfn,0,0,0,0,0,0.015625000310440857,9025.291666666666,5430.125,2558.2656784057617,2430.051856994629,1104.4166666666667,1104.4166666666667,0.013888889302810034,0.23611111814777055,0,10.66666692495346,0.6666666828095913,1,1.12154693591098,0.42279723193496466,0.9861111119389534,479,71,0.9861111111111112,3,0.0396402434950384,0.025322391559202812,0,2.9685906950220145e-09,0.9999019950628281,0,0.7500000086923441,0.7500000074505806,0.9861111119389534,0.9722222238779068,1106.0616666666667,122.6895,18,0.05078125,0.002438764099679247,4.98929052218411e-06,0.0738,0.04166666666666643,114501960.0,4.650145525586513e-09,0.9344704002141953,0.735243059694767,0.9322916691501936,0.6666666679084301,0.08940972348985572,0.6666666679084301,0.9322916691501936,0.735243059694767,0.4546202328056097,0.6153048649430275,0.8464988345901171,0.9296875,0.9762187773982683,0.9817708432674408,0.9878472288449606,0.9817708432674408,0.0026041667442768812,0.9801711613933245,2.9685906580145804e-09,0.9721667145689329,0.9999019900957743,2.7992893904447556,0.9994758168856303,2.3663663644241426e-10,23.13464872042338,0.014980818106171986,4878.957666810602,15.791666666666666,0.9930555671453476,0.125,0.004270833373690645,0.007233796296296296
104194.98200454,26547,1789084146.1889415,5gmb8rfn,0,0,0,0,0,0.018229167132327955,8344.166666666666,4758.875,2251.4861755371094,2093.6141408284507,810.8333333333334,810.8333333333334,0.06944444651405017,0.1666666716337204,0,10.138889213403067,0.6336805758376917,1,1.1375756164391835,0.43103213235735893,0.930555559694767,503,72,1,3,0.04264146467418565,0.026729191090269635,0,3.3631087729505776e-10,0.9999165485302607,0,0.7777777897814909,0.763888900478681,0.930555559694767,0.8888888955116272,1206.0970833333333,110.44549999999998,19,0.0615234375,0.0027136953503941186,4.9860151701665e-06,0.1052,0.04166666666666643,120089080.0,-1.4551915598441194e-09,0.9282738715410233,0.7239583333333334,0.9227430572112402,0.6336805485188961,0.06510416713232796,0.6336805485188961,0.9227430572112402,0.7239583333333334,0.3953909942259391,0.5856459103524685,0.8423032090067863,0.9166666641831398,0.9673623666167259,0.9661458358168602,0.9800347263614336,0.9756944477558136,0.006076389069979389,0.9646286442875862,3.3631095130992605e-10,0.923030628512303,0.9999165460467339,2.7749105195204415,0.9994495734572411,3.459168692228805e-10,22.385416666666668,0.016446268612829346,4358.698207305744,17.208333333333332,1.018229181567828,1.5,0.02550387568771839,0.04071969696969697
108324.808222068,27822,1789088276.0151744,5gmb8rfn,0,0,0,0,0,0.013020833643774191,7206.708333333333,4564.875,2352.2196935017905,2239.4527002970376,1023.625,1023.625,0.013888889302810034,0.19444445023934046,0,10.805555800596872,0.6753472375373045,1,1.1634392887353897,0.43646965983013314,0.9861111119389534,520,72,1,3,0.042065087215936124,0.02813599062133646,0,2.703422509002055e-09,0.9999189724524816,0,0.7361111231148243,0.791666679084301,0.9861111119389534,0.9444444477558136,1269.5112500000002,101.62154166666666,20,0.06396484375,0.0027761427918449044,4.982304837477348e-06,0.0919,0.04166666666666643,125964357.0,1.1318156527736119e-09,0.9384182964762052,0.7439236094554266,0.9296874975164732,0.6753472176690897,0.0746527777519077,0.6753472176690897,0.9296874975164732,0.7439236094554266,0.4505105757464965,0.6250603944063187,0.8483795871337255,0.9401041641831398,0.9807588358720144,0.9826388905445734,0.9904513905445734,0.9843750024835268,0.0034722223257025084,0.9811917419234911,2.7034223979797525e-09,0.9826832624773184,0.9999189699689547,2.897672469417254,0.999471423526605,3.432952752327539e-10,23.319497505823772,0.014733451806629697,4112.150749770924,15.916666666666666,0.9947916815678278,0,0.003401360474526882,0
114368.612073852,29678,1789094319.819033,5gmb8rfn,0,0,0,0,0,0.0164930559694767,7984.541666666667,5276,2404.1467768351235,2269.7473119099936,926.125,926.125,0.055555557211240135,0.1666666716337204,0,10.06944465637207,0.6293402910232544,1,1.1681627904375393,0.4426956033955018,0.9444444477558136,530,71,0.9861111111111112,3,0.0419888982384388,0.029542790152403284,0,2.2636324527776827e-10,0.9999179691076279,0,0.833333340783914,0.7777777885397276,0.9444444477558136,0.9027777835726738,1219.4766666666667,110.36570833333333,21,0.058349609375,0.0028172089796498767,4.978160173317439e-06,0.0979,0.04166666666666643,131924974.0,-1.9725928506371857e-09,0.9332549447814623,0.713541661699613,0.9088541691501936,0.6293402748803297,0.06250000023283064,0.6293402748803297,0.9088541691501936,0.713541661699613,0.40833029833932716,0.580205167333285,0.8389756853381792,0.9140625,0.9650437061985334,0.9701211328307787,0.9826388880610466,0.9739583333333334,0.004340277907128136,0.9671795691053072,2.2636302323316335e-10,0.9184020099540552,0.9999179740746816,2.87512798110644,0.9994744807481766,2.3089096982722065e-10,22.760416666666668,0.01587779016699642,4398.850653173402,15.916666666666666,0.9895833457509676,0.041666666666666664,0.0025347222108393908,0.0024509803921568627
118621.323564619,30953,1789098572.5304847,5gmb8rfn,0,0,0,0,0,0.013020833566163978,7345.541666666667,5067.916666666667,2318.3776652018228,2194.6770375569663,861.75,861.75,0.027777778605620067,0.19444445023934046,0,9.819444676240286,0.6137152922650179,1,1.156586803495884,0.44232998105386895,0.9722222238779068,549,72,1,3,0.04308260365602715,0.030949589683470106,0,-2.949188305604681e-09,0.9999162207047144,0,0.7916666741172472,0.7777777860562006,0.9722222238779068,0.9583333345750967,1221.775,102.92208333333333,22,0.271484375,0.0033466967403607364,4.97358190288299e-06,0.0636,0.04166666666666643,137724401.0,-2.2118911771618066e-09,0.9325737804174423,0.6935763905445734,0.9149305572112402,0.6137152798473835,0.0972222233346353,0.6137152798473835,0.9149305572112402,0.6935763905445734,0.4163491564492385,0.5691240889330705,0.8475115646918615,0.9305555522441864,0.9760227799415588,0.98003472139438,0.98784722139438,0.9826388880610466,0.0034722223257025084,0.9768020287156105,-2.9491881575749446e-09,0.898835421850284,0.9999162058035532,2.8530570367972055,0.9994167735179266,3.3587879852325566e-10,23.56252916653951,0.017240208961690467,4234.527282126248,15.833333333333334,0.9913194527228674,0,0.0025864512814829745,0
122092.715876141,32228,1789102043.9228544,5gmb8rfn,0,0,0,0,0,0.013020833643774191,5845.916666666667,3853.7083333333335,1992.0174153645833,1880.564702351888,786.5,786.5,0.027777778605620067,0.11111111442248027,0,8.958333611488342,0.5598958507180214,1,1.2554606621464093,0.5179777083297571,0.9722222238779068,584,72,1,3,0.042250277067068964,0.03235638921453693,0,-1.7462298366558808e-09,0.9999199360609055,0,0.8055555646618208,0.8611111156642437,0.9583333358168602,0.9583333358168602,1416.3087500000001,84.89150000000002,23,0.06787109375,0.0037645558374303314,4.9685708272387645e-06,0.0541,0.04166666666666643,142768885.0,1.739762250929644e-09,0.964141957461834,0.6805555547277132,0.9123263880610466,0.5598958320915699,0.09375000031044085,0.5598958320915699,0.9123263880610466,0.6805555547277132,0.35971259822448093,0.5174785479903221,0.8462094714244207,0.9340277835726738,0.9744993125398954,0.9772858793536822,0.9861111144224802,0.9826388905445734,0.0017361111628512542,0.9749204715092977,-1.7462297811447296e-09,0.8278511837124825,0.9999199310938517,2.68542151649793,0.9992628221710523,2.152077343732748e-10,22.677083333333332,0.01848170269901554,3455.17780598253,15.791666666666666,0.9991319502393404,0,0.009180791055162748,0
126194.034563933,33503,1789106145.2414935,5gmb8rfn,0,0,0,0,0,0.013020833721384406,6373.791666666667,5605.833333333333,2552.1467895507812,2472.404123942057,1150,1150,0.0416666679084301,0.23611111814777055,0.0416666679084301,10.111111402511597,0.6319444626569748,0,1.065647077281028,0.4048203869412343,0.9583333358168602,599,70,0.9722222222222222,3,0.04047848855649742,0.03376318874560375,0.0416666679084301,2.089819095552059e-09,0.99989353120327,0,0.6805555634200573,0.7222222300867239,0.9583333358168602,0.930555559694767,1382.4933333333336,100.49716666666666,24,0.05810546875,0.0031442667265461446,4.963127823177902e-06,0.026,0.04166666666666643,148862526.0,8.919847545770428e-10,0.9108065838615099,0.6901041691501936,0.9184027761220932,0.6319444465140501,0.05121527845039964,0.6319444465140501,0.9184027761220932,0.6901041691501936,0.4120274006078641,0.5823198935637871,0.8438946555058161,0.9114583358168602,0.9757373655835787,0.981770838300387,0.9913194452722868,0.9843750024835268,0.004340277907128136,0.9794965783754984,2.089819095552059e-09,0.9159919756154219,0.9998935386538506,2.9304490089416504,0.9995165690779686,4.4390656652631586e-10,23.149843215942383,0.016191699542105198,4082.9150733668357,15.958333333333334,0.998263897995154,0.08333333333333333,0.005173656313369672,0.004901960784313725
130115.318567652,34778,1789110066.5255196,5gmb8rfn,0,0,0,0,0,0.015625000310440857,7199.166666666667,4457.375,2161.7058080037436,2023.174969991048,798.1666666666666,798.1666666666666,0.055555557211240135,0.1666666716337204,0,10.055555840333303,0.6284722400208315,1,1.1538625409205754,0.44612265812853974,0.9444444477558136,623,72,1,3,0.04254251760236608,0.035169988276670575,0,-4.643677919043594e-09,0.9999176363150278,0,0.763888900478681,0.7777777897814909,0.9444444477558136,0.9027777835726738,1287.05625,96.66575,25,0.06103515625,0.0032756519937417274,4.95725384306851e-06,0.1501,0.04166666666666643,154288027.0,-2.3541765967194372e-09,0.9338234663009644,0.7343749975164732,0.9062500024835268,0.62847222139438,0.07031250062088172,0.62847222139438,0.9062500024835268,0.7343749975164732,0.40494477314253646,0.5813093036413193,0.8475115473071734,0.930555559694767,0.9733682200312614,0.9798842718203863,0.9861111169060072,0.9809027885397276,0.0026041667442768812,0.9787872309486071,-4.643677734006424e-09,0.9221203997731209,0.9999176387985548,2.900048643350601,0.9993426675597826,2.0758625929408336e-10,23.255208333333332,0.017296293071315933,3902.5604763720185,16,0.9973958457509676,0.20833333333333334,0.007537390027816097,0.011376096491228069
136092.866163817,36634,1789116044.0730968,5gmb8rfn,0,0,0,0,0,0.011284722558533153,7414.25,4396.583333333333,2350.8637771606445,2252.622138977051,993.125,993.125,0.06944444651405017,0.23611111814777055,0.0416666679084301,10.472222526868185,0.6545139079292616,0.4,1.0386301695058744,0.39532904722727835,0.930555559694767,634,69,0.9583333333333334,3,0.040355830855939225,0.0365767878077374,0.0416666679084301,-2.3024363896932223e-09,0.9998893812298775,0,0.6944444539646307,0.6944444552063942,0.930555559694767,0.9166666716337204,1266.7404166666668,103.14745833333335,26,0.060546875,0.0029994189671924687,4.950949914687024e-06,0.084,0.04166666666666643,160148190.0,-2.5525188906971863e-09,0.9017857188979784,0.7430555522441864,0.9157986119389534,0.6545138868192831,0.07118055472771327,0.6545138868192831,0.9157986119389534,0.7430555522441864,0.44987174185613793,0.6072817239910364,0.8524305323759714,0.9401041666666666,0.9761025731762251,0.981641985476017,0.9904513930281004,0.9835069502393404,0.004340277907128136,0.979797326028347,-2.3024363711895055e-09,0.9606162210305532,0.9998893837134043,2.883797973394394,0.9994574040174484,2.782453970305603e-10,23.520833333333332,0.015684351286229987,4178.535809313878,16,0.9965277885397276,0.08333333333333333,0.005119756252194445,0.00505514705882353
140865.819529037,37909,1789120817.0264757,5gmb8rfn,0,0,0,0,0,0.017361111550902326,8377.541666666666,4950.541666666667,2727.898508707682,2592.538243611654,1171.375,1171.375,0.0416666679084301,0.2083333395421505,0.013888889302810034,10.638889094193777,0.6649305683871111,0.75,1.1184764082233112,0.4082845523953438,0.9583333345750967,634,71,0.9861111111111112,3,0.03760835516732186,0.03798358733880422,0.013888889302810034,9.701277697837796e-10,0.9999155054489771,0,0.7638888992369175,0.7500000111758709,0.9583333345750967,0.9583333345750967,1206.8283333333334,120.85737499999999,27,0.053955078125,0.002866044965230685,4.944217141038379e-06,0.0866,0.04166666666666643,166640841.0,3.549534060195055e-09,0.9190537730852762,0.7465277798473835,0.8967013855775198,0.6649305584530035,0.0685763896908611,0.6649305584530035,0.8967013855775198,0.7465277798473835,0.43455388334890205,0.6154151186347008,0.8464988246560097,0.9131944477558136,0.9708236902952194,0.9721408461531004,0.9852430621782938,0.9782986144224802,0.0052083334885537624,0.9684819206595421,9.7012764025776e-10,0.9692440554499626,0.9999155153830847,2.874371071656545,0.9995857601364454,1.5966887518505732e-10,23.738425731658936,0.013115629243354002,4752.727564087138,15.708333333333334,1.011284738779068,0,0.006734693733354409,0
144524.64464468,39184,1789124475.851615,5gmb8rfn,0,0,0,0,0,0.013020833721384406,6915.166666666667,3954.875,1982.2865193684895,1870.4857660929363,820.7083333333334,820.7083333333334,0.027777778605620067,0.13888889302810034,0,9.861111362775167,0.616319460173448,1,1.231208919857939,0.4701746040955186,0.9722222226361433,672,72,1,3,0.04446523777733091,0.03939038686987104,0,1.8885153256024503e-09,0.99990746875604,0,0.8194444539646307,0.8333333395421505,0.9722222226361433,0.9166666691501936,1314.6370833333335,89.22229166666666,28,0.06396484375,0.003277019145267938,4.9370567001630155e-06,0.0968,0.04166666666666643,171538835.0,-9.054525647774388e-11,0.9709428797165552,0.6987847201526165,0.917534718910853,0.6163194477558136,0.12239583488553762,0.6163194477558136,0.917534718910853,0.6987847201526165,0.4052565172314644,0.5668484761069218,0.8407117823759714,0.9470486119389534,0.9767906765143076,0.985243059694767,0.9887152835726738,0.9861111144224802,0.0008680555814256271,0.9824979677796364,1.8885153256024503e-09,0.9004093719025453,0.999907466272513,2.8080165535211563,0.9992392038305601,1.6676774487384464e-10,23.829238176345825,0.020199840616745252,3640.568170674145,15.916666666666666,0.9930555646618208,0,0.0017183957000573475,0
148483.81209135,40459,1789128435.0190544,5gmb8rfn,0,0,0,0,0,0.013020833566163978,6610.333333333333,4771.041666666667,2384.1840998331704,2285.5054092407227,1033.25,1033.25,0.013888889302810034,0.2638888967533906,0.013888889302810034,10.916666885217031,0.6822916803260645,0,1.0697365949551265,0.38714025914669037,0.9861111119389534,672,71,0.9861111111111112,3,0.04082763649785193,0.040797186400937865,0.013888889302810034,-2.6666119405197955e-09,0.9999103198448817,0,0.6805555659035841,0.7222222313284874,0.9583333358168602,0.9583333358168602,1372.9083333333335,94.71045833333334,29,0.058349609375,0.0029116160264190207,4.929469844930753e-06,0.0738,0.04166666666666643,177431927.0,-9.462520951982374e-10,0.902522566417853,0.7526041654249033,0.8923611069718996,0.6822916679084301,0.07291666658905645,0.6822916679084301,0.8923611069718996,0.7526041654249033,0.46021497001250583,0.63243401547273,0.8499710336327553,0.9357638905445734,0.9782969777782758,0.9790346026420593,0.9904513905445734,0.9869791666666666,0.0026041667442768812,0.9754927431543668,-2.666611931267937e-09,0.9941074376304945,0.9999103198448817,2.9057653546333313,0.9995176916321119,1.0774270153745653e-10,24.95214907328288,0.015637354071562488,3941.247386943549,16.375,1.0078125099341075,0.5,0.010192971676588058,0.018518518518518517
152722.93721839,41734,1789132674.1441693,5gmb8rfn,0,0,0,0,0,0.015625000310440857,6891.416666666667,5000.208333333333,2518.29172261556,2378.2095692952475,1040.9166666666667,1040.9166666666667,0.027777778605620067,0.2083333395421505,0,10.291667004426321,0.6432291877766451,1,1.137597066660722,0.4449677560478449,0.9722222238779068,681,72,1,3,0.040432690725234956,0.04220398593200469,0,-1.3193736103644937e-09,0.9999159251650175,0,0.7500000111758709,0.7638888992369175,0.9722222238779068,0.9583333358168602,1347.7545833333334,106.17941666666667,30,0.05126953125,0.0027307899805843285,4.921457902821578e-06,0.0757,0.04166666666666643,183555447.0,-1.7526973761228248e-09,0.9274876763423284,0.737847218910853,0.9010416716337204,0.6432291629413763,0.060763888992369175,0.6432291629413763,0.9010416716337204,0.737847218910853,0.4238856751471758,0.5952893048524857,0.8450520783662796,0.9375,0.976599839826425,0.9833070114254951,0.9869791691501936,0.9835069452722868,0.0017361111628512542,0.9816039949655533,-1.3193736288682108e-09,0.9422325740257899,0.9999159201979637,2.895586018760999,0.9994887585441271,1.501946096790427e-10,23.50908327102661,0.014938840370935699,4220.788814846426,16,0.9965277860562006,0.25,0.005658032527814309,0.01286764705882353
